date,price
2018-05-02,147809
2018-05-03,145606
2018-05-04,143603
2018-05-08,146407
2018-05-09,145606
2018-05-10,144204
2018-05-11,143603
2018-05-14,143603
2018-05-15,142401
2018-05-16,140198
2018-05-17,139598
2018-05-18,137795
2018-05-21,136593
2018-05-23,136994
2018-05-24,136193
2018-05-25,137194
2018-05-28,136193
2018-05-29,133789
2018-05-30,130585
2018-05-31,133990
2018-06-01,136193
2018-06-04,134791
2018-06-05,134991
2018-06-07,136193
2018-06-08,140399
2018-06-11,142401
2018-06-12,143603
2018-06-14,141600
2018-06-15,138196
2018-06-18,138997
2018-06-19,137795
2018-06-20,137995
2018-06-21,139998
2018-06-22,144805
2018-06-25,149812
2018-06-26,147208
2018-06-27,148009
2018-06-28,149612
2018-06-29,152816
2018-07-02,150413
2018-07-03,149612
2018-07-04,153818
2018-07-05,153217
2018-07-06,150012
2018-07-09,151214
2018-07-10,152215
2018-07-11,154018
2018-07-12,156622
2018-07-13,154419
2018-07-16,154419
2018-07-17,152015
2018-07-18,153017
2018-07-19,153217
2018-07-20,154218
2018-07-23,155019
2018-07-24,149211
2018-07-25,149411
2018-07-26,150413
2018-07-27,150413
2018-07-30,146207
2018-07-31,143403
2018-08-01,145806
2018-08-02,145806
2018-08-03,146407
2018-08-06,147208
2018-08-07,149011
2018-08-08,150213
2018-08-09,156021
2018-08-10,154419
2018-08-13,151214
2018-08-14,151615
2018-08-16,150213
2018-08-17,151214
2018-08-20,151214
2018-08-21,149612
2018-08-22,149612
2018-08-23,154619
2018-08-24,151815
2018-08-27,154018
2018-08-28,151414
2018-08-29,149812
2018-08-30,149411
2018-08-31,150613
2018-09-03,151014
2018-09-04,151214
2018-09-05,147409
2018-09-06,146207
2018-09-07,146607
2018-09-10,145205
2018-09-11,145406
2018-09-12,146207
2018-09-13,144805
2018-09-14,146207
2018-09-17,145806
2018-09-18,145205
2018-09-19,146407
2018-09-20,146407
2018-09-21,145205
2018-09-27,142802
2018-09-28,143403
2018-10-01,142802
2018-10-02,137995
2018-10-04,139197
2018-10-05,141000
2018-10-08,141000
2018-10-10,141000
2018-10-11,141000
2018-10-12,142000
2018-10-15,136000
2018-10-16,133500
2018-10-17,130000
2018-10-18,125000
2018-10-19,127500
2018-10-22,129000
2018-10-23,125500
2018-10-24,127000
2018-10-25,119000
2018-10-26,113000
2018-10-29,109500
2018-10-30,110500
2018-10-31,114500
2018-11-01,111500
2018-11-02,116500
2018-11-05,113500
2018-11-06,117000
2018-11-07,115500
2018-11-08,116500
2018-11-09,115000
2018-11-12,115000
2018-11-13,116000
2018-11-14,115500
2018-11-15,112500
2018-11-16,112500
2018-11-19,111500
2018-11-20,108000
2018-11-21,106500
2018-11-22,109500
2018-11-23,114000
2018-11-26,124000
2018-11-27,125000
2018-11-28,129000
2018-11-29,130500
2018-11-30,126500
2018-12-03,126000
2018-12-04,123500
2018-12-05,125000
2018-12-06,120000
2018-12-07,121000
2018-12-10,119000
2018-12-11,123000
2018-12-12,124500
2018-12-13,124000
2018-12-14,123500
2018-12-17,122000
2018-12-18,122000
2018-12-19,127500
2018-12-20,127000
2018-12-21,121500
2018-12-24,123000
2018-12-26,119000
2018-12-27,122500
2018-12-28,122000
2019-01-02,118000
2019-01-03,122000
2019-01-04,125500
2019-01-07,131500
2019-01-08,130000
2019-01-09,133000
2019-01-10,131000
2019-01-11,131000
2019-01-14,127000
2019-01-15,132500
2019-01-16,132500
2019-01-17,136000
2019-01-18,137500
2019-01-21,131000
2019-01-22,130000
2019-01-23,132500
2019-01-24,129500
2019-01-25,130000
2019-01-28,132000
2019-01-29,136000
2019-01-30,136000
2019-01-31,136000
2019-02-01,133500
2019-02-07,129000
2019-02-08,126000
2019-02-11,125500
2019-02-12,123500
2019-02-13,125000
2019-02-14,127500
2019-02-15,127500
2019-02-18,127000
2019-02-19,126500
2019-02-20,127000
2019-02-21,129000
2019-02-22,127000
2019-02-25,126000
2019-02-26,131500
2019-02-27,129500
2019-02-28,133000
2019-03-04,138000
2019-03-05,135500
2019-03-06,137500
2019-03-07,138500
2019-03-08,133000
2019-03-11,133500
2019-03-12,130500
2019-03-13,130500
2019-03-14,131000
2019-03-15,130500
2019-03-18,132000
2019-03-19,130500
2019-03-20,128500
2019-03-21,128000
2019-03-22,127000
2019-03-25,126000
2019-03-26,126500
2019-03-27,123000
2019-03-28,122000
2019-03-29,124000
2019-04-01,124000
2019-04-02,124500
2019-04-03,122000
2019-04-04,122500
2019-04-05,123000
2019-04-08,121500
2019-04-09,121500
2019-04-10,122000
2019-04-11,121500
2019-04-12,119500
2019-04-15,119500
2019-04-16,119500
2019-04-17,119500
2019-04-18,118000
2019-04-19,118000
2019-04-22,118000
2019-04-23,120500
2019-04-24,121000
2019-04-25,120500
2019-04-26,118000
2019-04-29,120000
2019-04-30,119500
2019-05-02,122000
2019-05-03,124000
2019-05-07,124000
2019-05-08,123500
2019-05-09,119000
2019-05-10,122500
2019-05-13,122500
2019-05-14,122000
2019-05-15,120000
2019-05-16,119000
2019-05-17,121000
2019-05-20,118500
2019-05-21,114500
2019-05-22,113000
2019-05-23,113000
2019-05-24,113500
2019-05-27,110500
2019-05-28,108500
2019-05-29,109500
2019-05-30,112000
2019-05-31,111500
2019-06-03,115000
2019-06-04,111000
2019-06-05,110500
2019-06-07,111000
2019-06-10,114000
2019-06-11,113000
2019-06-12,114000
2019-06-13,113000
2019-06-14,111500
2019-06-17,110500
2019-06-18,109000
2019-06-19,110000
2019-06-20,111500
2019-06-21,113000
2019-06-24,113500
2019-06-25,114500
2019-06-26,115500
2019-06-27,115000
2019-06-28,114000
2019-07-01,114500
2019-07-02,115000
2019-07-03,117500
2019-07-04,118000
2019-07-05,121000
2019-07-08,118500
2019-07-09,115500
2019-07-10,115500
2019-07-11,117000
2019-07-12,117000
2019-07-15,118000
2019-07-16,120000
2019-07-17,119000
2019-07-18,120500
2019-07-19,122500
2019-07-22,121000
2019-07-23,122500
2019-07-24,123500
2019-07-25,134000
2019-07-26,141000
2019-07-29,138500
2019-07-30,138500
2019-07-31,138000
2019-08-01,140500
2019-08-02,142000
2019-08-05,138000
2019-08-06,138500
2019-08-07,137500
2019-08-08,140000
2019-08-09,142500
2019-08-12,140500
2019-08-13,142500
2019-08-14,139000
2019-08-16,139500
2019-08-19,139000
2019-08-20,145500
2019-08-21,147500
2019-08-22,148000
2019-08-23,148500
2019-08-26,143500
2019-08-27,146500
2019-08-28,146500
2019-08-29,145000
2019-08-30,146500
2019-09-02,150000
2019-09-03,150500
2019-09-04,151000
2019-09-05,147000
2019-09-06,149500
2019-09-09,153000
2019-09-10,150500
2019-09-11,153500
2019-09-16,154500
2019-09-17,155000
2019-09-18,159000
2019-09-19,157500
2019-09-20,157000
2019-09-23,157000
2019-09-24,158000
2019-09-25,158000
2019-09-26,158000
2019-09-27,156000
2019-09-30,157000
2019-10-01,160000
2019-10-02,157000
2019-10-04,150500
2019-10-07,153000
2019-10-08,153500
2019-10-10,153500
2019-10-11,156000
2019-10-14,156000
2019-10-15,151500
2019-10-16,154500
2019-10-17,153000
2019-10-18,150500
2019-10-21,152000
2019-10-22,154000
2019-10-23,152500
2019-10-24,153000
2019-10-25,152500
2019-10-28,157000
2019-10-29,153000
2019-10-30,154500
2019-10-31,164000
2019-11-01,167000
2019-11-04,164500
2019-11-05,161500
2019-11-06,161500
2019-11-07,165500
2019-11-08,163500
2019-11-11,163000
2019-11-12,162000
2019-11-13,158000
2019-11-14,180000
2019-11-15,173500
2019-11-18,178500
2019-11-19,170500
2019-11-20,169500
2019-11-21,170000
2019-11-22,167500
2019-11-25,174000
2019-11-26,173000
2019-11-27,172500
2019-11-28,173000
2019-11-29,172000
2019-12-02,171500
2019-12-03,172000
2019-12-04,174500
2019-12-05,170500
2019-12-06,174000
2019-12-09,175000
2019-12-10,174500
2019-12-11,174000
2019-12-12,175500
2019-12-13,175500
2019-12-16,179500
2019-12-17,180500
2019-12-18,178500
2019-12-19,179000
2019-12-20,183500
2019-12-23,184000
2019-12-24,182000
2019-12-26,180500
2019-12-27,183500
2019-12-30,186500
2020-01-02,182500
2020-01-03,181500
2020-01-06,180500
2020-01-07,187000
2020-01-08,183000
2020-01-09,186000
2020-01-10,188000
2020-01-13,188000
2020-01-14,190500
2020-01-15,191500
2020-01-16,191500
2020-01-17,191000
2020-01-20,187500
2020-01-21,182000
2020-01-22,186000
2020-01-23,183000
2020-01-28,178500
2020-01-29,180000
2020-01-30,180000
2020-01-31,179500
2020-02-03,177500
2020-02-04,180500
2020-02-05,181500
2020-02-06,181500
2020-02-07,185000
2020-02-10,183500
2020-02-11,184500
2020-02-12,185000
2020-02-13,184500
2020-02-14,186500
2020-02-17,188500
2020-02-18,186500
2020-02-19,189500
2020-02-20,190000
2020-02-21,189500
2020-02-24,184000
2020-02-25,190500
2020-02-26,187000
2020-02-27,182000
2020-02-28,174000
2020-03-02,175000
2020-03-03,175000
2020-03-04,178500
2020-03-05,181000
2020-03-06,179500
2020-03-09,168000
2020-03-10,172000
2020-03-11,170000
2020-03-12,166500
2020-03-13,166000
2020-03-16,155000
2020-03-17,151000
2020-03-18,146000
2020-03-19,144000
2020-03-20,154000
2020-03-23,143000
2020-03-24,156000
2020-03-25,156000
2020-03-26,152500
2020-03-27,164000
2020-03-30,162500
2020-03-31,170000
2020-04-01,163000
2020-04-02,173500
2020-04-03,172000
2020-04-06,173000
2020-04-07,169500
2020-04-08,166500
2020-04-09,167500
2020-04-10,166500
2020-04-13,166000
2020-04-14,168500
2020-04-16,170500
2020-04-17,179000
2020-04-20,180000
2020-04-21,178500
2020-04-22,182000
2020-04-23,190000
2020-04-24,192500
2020-04-27,197500
2020-04-28,198000
2020-04-29,197500
2020-05-04,199000
2020-05-06,212000
2020-05-07,215500
2020-05-08,214000
2020-05-11,214500
2020-05-12,219500
2020-05-13,218500
2020-05-14,219000
2020-05-15,213000
2020-05-18,215000
2020-05-19,213500
2020-05-20,222000
2020-05-21,225000
2020-05-22,230500
2020-05-25,241000
2020-05-26,239000
2020-05-27,228500
2020-05-28,240500
2020-05-29,226000
2020-06-01,237000
2020-06-02,234000
2020-06-03,225500
2020-06-04,232500
2020-06-05,231000
2020-06-08,240500
2020-06-09,237500
2020-06-10,244000
2020-06-11,240500
2020-06-12,242000
2020-06-15,231500
2020-06-16,243500
2020-06-17,251000
2020-06-18,247500
2020-06-19,249500
2020-06-22,270000
2020-06-23,276000
2020-06-24,279000
2020-06-25,269500
2020-06-26,269000
2020-06-29,264000
2020-06-30,267000
2020-07-01,269000
2020-07-02,277000
2020-07-03,277500
2020-07-06,281500
2020-07-07,279500
2020-07-08,282500
2020-07-09,287500
2020-07-10,299000
2020-07-13,297000
2020-07-14,287000
2020-07-15,286500
2020-07-16,273000
2020-07-17,276000
2020-07-20,263000
2020-07-21,270000
2020-07-22,270000
2020-07-23,284000
2020-07-24,281000
2020-07-27,284500
2020-07-28,288000
2020-07-29,292000
2020-07-30,294000
2020-07-31,301000
2020-08-03,314500
2020-08-04,311000
2020-08-05,313500
2020-08-06,322000
2020-08-07,314000
2020-08-10,313500
2020-08-11,311500
2020-08-12,305000
2020-08-13,307000
2020-08-14,305000
2020-08-18,307500
2020-08-19,315000
2020-08-20,305500
2020-08-21,312500
2020-08-24,320000
2020-08-25,325000
2020-08-26,334000
2020-08-27,337000
2020-08-28,333000
2020-08-31,322500
2020-09-01,324500
2020-09-02,332500
2020-09-03,339000
2020-09-04,328500
2020-09-07,314500
2020-09-08,311000
2020-09-09,304500
2020-09-10,307500
2020-09-11,306000
2020-09-14,303000
2020-09-15,312000
2020-09-16,307000
2020-09-17,300500
2020-09-18,298000
2020-09-21,292000
2020-09-22,284500
2020-09-23,296500
2020-09-24,294000
2020-09-25,295000
2020-09-28,298500
2020-09-29,296500
2020-10-05,298500
2020-10-06,305000
2020-10-07,305000
2020-10-08,301000
2020-10-12,292000
2020-10-13,295000
2020-10-14,298500
2020-10-15,292500
2020-10-16,293500
2020-10-19,286000
2020-10-20,290000
2020-10-21,297500
2020-10-22,293000
2020-10-23,286500
2020-10-26,281500
2020-10-27,283500
2020-10-28,298500
2020-10-29,298500
2020-10-30,290000
2020-11-02,285500
2020-11-03,283000
2020-11-04,298500
2020-11-05,299000
2020-11-06,301000
2020-11-09,298000
2020-11-10,283000
2020-11-11,280000
2020-11-12,279000
2020-11-13,281000
2020-11-16,278000
2020-11-17,275000
2020-11-18,281000
2020-11-19,280500
2020-11-20,281000
2020-11-23,281500
2020-11-24,282500
2020-11-25,278500
2020-11-26,285500
2020-11-27,284500
2020-11-30,277500
2020-12-01,285500
2020-12-02,283500
2020-12-03,287000
2020-12-04,294000
2020-12-07,289500
2020-12-08,285000
2020-12-09,288000
