date,price
2018-03-06,157000
2018-03-07,152500
2018-03-08,154500
2018-03-09,154000
2018-03-12,153500
2018-03-13,153500
2018-03-14,156000
2018-03-15,157500
2018-03-16,157500
2018-03-19,151500
2018-03-20,152500
2018-03-21,154500
2018-03-22,152500
2018-03-23,151500
2018-03-26,149500
2018-03-27,154000
2018-03-28,151500
2018-03-29,143500
2018-03-30,143500
2018-04-02,148500
2018-04-03,152000
2018-04-04,156500
2018-04-05,154000
2018-04-06,152500
2018-04-09,151000
2018-04-10,151000
2018-04-11,150000
2018-04-12,152000
2018-04-13,150500
2018-04-16,153000
2018-04-17,157500
2018-04-18,158500
2018-04-19,158000
2018-04-20,160000
2018-04-23,159500
2018-04-24,162500
2018-04-25,164000
2018-04-26,156500
2018-04-27,158000
2018-04-30,160000
2018-05-02,160000
2018-05-03,160000
2018-05-04,158000
2018-05-08,156000
2018-05-09,153500
2018-05-10,152000
2018-05-11,153000
2018-05-14,151000
2018-05-15,148500
2018-05-16,150500
2018-05-17,149500
2018-05-18,150000
2018-05-21,149000
2018-05-23,144500
2018-05-24,140000
2018-05-25,139000
2018-05-28,138500
2018-05-29,140000
2018-05-30,137500
2018-05-31,139000
2018-06-01,140000
2018-06-04,143000
2018-06-05,142500
2018-06-07,142500
2018-06-08,141000
2018-06-11,139500
2018-06-12,140500
2018-06-14,135000
2018-06-15,134000
2018-06-18,135000
2018-06-19,131500
2018-06-20,129500
2018-06-21,127000
2018-06-22,130000
2018-06-25,129000
2018-06-26,129500
2018-06-27,127500
2018-06-28,125000
2018-06-29,125500
2018-07-02,123500
2018-07-03,122000
2018-07-04,119500
2018-07-05,121500
2018-07-06,123500
2018-07-09,124500
2018-07-10,123500
2018-07-11,121500
2018-07-12,123000
2018-07-13,122500
2018-07-16,126000
2018-07-17,126500
2018-07-18,124000
2018-07-19,124000
2018-07-20,127000
2018-07-23,129500
2018-07-24,129500
2018-07-25,130500
2018-07-26,130000
2018-07-27,129500
2018-07-30,130500
2018-07-31,129500
2018-08-01,128500
2018-08-02,125500
2018-08-03,124000
2018-08-06,124500
2018-08-07,125000
2018-08-08,127500
2018-08-09,126000
2018-08-10,126000
2018-08-13,123500
2018-08-14,123000
2018-08-16,126500
2018-08-17,126500
2018-08-20,127500
2018-08-21,125500
2018-08-22,126000
2018-08-23,124500
2018-08-24,124500
2018-08-27,124000
2018-08-28,125000
2018-08-29,124000
2018-08-30,123500
2018-08-31,125000
2018-09-03,125000
2018-09-04,126500
2018-09-05,129000
2018-09-06,134000
2018-09-07,133000
2018-09-10,131000
2018-09-11,128000
2018-09-12,129500
2018-09-13,128500
2018-09-14,129500
2018-09-17,128500
2018-09-18,128000
2018-09-19,126500
2018-09-20,129000
2018-09-21,129000
2018-09-27,130500
2018-09-28,129500
2018-10-01,129000
2018-10-02,128500
2018-10-04,124500
2018-10-05,124500
2018-10-08,122000
2018-10-10,120000
2018-10-11,116000
2018-10-12,115500
2018-10-15,113500
2018-10-16,116500
2018-10-17,118500
2018-10-18,116000
2018-10-19,115500
2018-10-22,118000
2018-10-23,116500
2018-10-24,117000
2018-10-25,110000
2018-10-26,108000
2018-10-29,106000
2018-10-30,107500
2018-10-31,106500
2018-11-01,108500
2018-11-02,110000
2018-11-05,104000
2018-11-06,107500
2018-11-07,107500
2018-11-08,105500
2018-11-09,105000
2018-11-12,102000
2018-11-13,102500
2018-11-14,101500
2018-11-15,103000
2018-11-16,103000
2018-11-19,101500
2018-11-20,97500
2018-11-21,97800
2018-11-22,92800
2018-11-23,93700
2018-11-26,95100
2018-11-27,101000
2018-11-28,101000
2018-11-29,100000
2018-11-30,107000
2018-12-03,108500
2018-12-04,107500
2018-12-05,107500
2018-12-06,110500
2018-12-07,111000
2018-12-10,110500
2018-12-11,111500
2018-12-12,118500
2018-12-13,118500
2018-12-14,116500
2018-12-17,116500
2018-12-18,118000
2018-12-19,123000
2018-12-20,121500
2018-12-21,122500
2018-12-24,123000
2018-12-26,120000
2018-12-27,118500
2018-12-28,118500
2019-01-02,114000
2019-01-03,116500
2019-01-04,119500
2019-01-07,120500
2019-01-08,119500
2019-01-09,123000
2019-01-10,123000
2019-01-11,123000
2019-01-14,121500
2019-01-15,127500
2019-01-16,128500
2019-01-17,129500
2019-01-18,131000
2019-01-21,127000
2019-01-22,127500
2019-01-23,129000
2019-01-24,130000
2019-01-25,128500
2019-01-28,126500
2019-01-29,128000
2019-01-30,129500
2019-01-31,129500
2019-02-01,129500
2019-02-07,126000
2019-02-08,125500
2019-02-11,127500
2019-02-12,128500
2019-02-13,124500
2019-02-14,121500
2019-02-15,121000
2019-02-18,120500
2019-02-19,119500
2019-02-20,119000
2019-02-21,120000
2019-02-22,121000
2019-02-25,121000
2019-02-26,122500
2019-02-27,129000
2019-02-28,126500
2019-03-04,122000
2019-03-05,121500
2019-03-06,124500
2019-03-07,125500
2019-03-08,120000
2019-03-11,121000
2019-03-12,125500
2019-03-13,122500
2019-03-14,119000
2019-03-15,121000
2019-03-18,124000
2019-03-19,124000
2019-03-20,124000
2019-03-21,124500
2019-03-22,123500
2019-03-25,120000
2019-03-26,118500
2019-03-27,118500
2019-03-28,119500
2019-03-29,119500
2019-04-01,120500
2019-04-02,119000
2019-04-03,124000
2019-04-04,123500
2019-04-05,126000
2019-04-08,128000
2019-04-09,127000
2019-04-10,127500
2019-04-11,128000
2019-04-12,126500
2019-04-15,125500
2019-04-16,128500
2019-04-17,131000
2019-04-18,134000
2019-04-19,134000
2019-04-22,134000
2019-04-23,136000
2019-04-24,138500
2019-04-25,138000
2019-04-26,135500
2019-04-29,139000
2019-04-30,138500
2019-05-02,138500
2019-05-03,137500
2019-05-07,136000
2019-05-08,135500
2019-05-09,131000
2019-05-10,130000
2019-05-13,129000
2019-05-14,128000
2019-05-15,128000
2019-05-16,127500
2019-05-17,125500
2019-05-20,129000
2019-05-21,127000
2019-05-22,127000
2019-05-23,127500
2019-05-24,130500
2019-05-27,135000
2019-05-28,136500
2019-05-29,134000
2019-05-30,135500
2019-05-31,134500
2019-06-03,138500
2019-06-04,139000
2019-06-05,141000
2019-06-07,140000
2019-06-10,143000
2019-06-11,143500
2019-06-12,141000
2019-06-13,141000
2019-06-14,140500
2019-06-17,140000
2019-06-18,141000
2019-06-19,140000
2019-06-20,140500
2019-06-21,140500
2019-06-24,142500
2019-06-25,141500
2019-06-26,141500
2019-06-27,140500
2019-06-28,140000
2019-07-01,141000
2019-07-02,137000
2019-07-03,136000
2019-07-04,139000
2019-07-05,141500
2019-07-08,138500
2019-07-09,137500
2019-07-10,137000
2019-07-11,139000
2019-07-12,139500
2019-07-15,138000
2019-07-16,133000
2019-07-17,133500
2019-07-18,134000
2019-07-19,134500
2019-07-22,133000
2019-07-23,132000
2019-07-24,132500
2019-07-25,131500
2019-07-26,130500
2019-07-29,128000
2019-07-30,128000
2019-07-31,126500
2019-08-01,125500
2019-08-02,127500
2019-08-05,127500
2019-08-06,126000
2019-08-07,127000
2019-08-08,130000
2019-08-09,132500
2019-08-12,131000
2019-08-13,129000
2019-08-14,127500
2019-08-16,128000
2019-08-19,128000
2019-08-20,126500
2019-08-21,125500
2019-08-22,124000
2019-08-23,126000
2019-08-26,124500
2019-08-27,125000
2019-08-28,127500
2019-08-29,126500
2019-08-30,128500
2019-09-02,131000
2019-09-03,128500
2019-09-04,128500
2019-09-05,128000
2019-09-06,127500
2019-09-09,127000
2019-09-10,128000
2019-09-11,129000
2019-09-16,128000
2019-09-17,126000
2019-09-18,127500
2019-09-19,129000
2019-09-20,129500
2019-09-23,133000
2019-09-24,134000
2019-09-25,134500
2019-09-26,133000
2019-09-27,133500
2019-09-30,134000
2019-10-01,132500
2019-10-02,128500
2019-10-04,126500
2019-10-07,128000
2019-10-08,129500
2019-10-10,126500
2019-10-11,126000
2019-10-14,122000
2019-10-15,122000
2019-10-16,123000
2019-10-17,123000
2019-10-18,123000
2019-10-21,122000
2019-10-22,122000
2019-10-23,121000
2019-10-24,122000
2019-10-25,123500
2019-10-28,121500
2019-10-29,122500
2019-10-30,122500
2019-10-31,122000
2019-11-01,124000
2019-11-04,124000
2019-11-05,125000
2019-11-06,123500
2019-11-07,123500
2019-11-08,124000
2019-11-11,123500
2019-11-12,125500
2019-11-13,124500
2019-11-14,124500
2019-11-15,125500
2019-11-18,126000
2019-11-19,125000
2019-11-20,124500
2019-11-21,124500
2019-11-22,123500
2019-11-25,125000
2019-11-26,122500
2019-11-27,123500
2019-11-28,124000
2019-11-29,121000
2019-12-02,121500
2019-12-03,121500
2019-12-04,122000
2019-12-05,118000
2019-12-06,118500
2019-12-09,119500
2019-12-10,120000
2019-12-11,119000
2019-12-12,120000
2019-12-13,121000
2019-12-16,119000
2019-12-17,122000
2019-12-18,123000
2019-12-19,123500
2019-12-20,124000
2019-12-23,122500
2019-12-24,122000
2019-12-26,122500
2019-12-27,120500
2019-12-30,120500
2020-01-02,118000
2020-01-03,116000
2020-01-06,116000
2020-01-07,115500
2020-01-08,112000
2020-01-09,111500
2020-01-10,113500
2020-01-13,115000
2020-01-14,116000
2020-01-15,115000
2020-01-16,118500
2020-01-17,118500
2020-01-20,118000
2020-01-21,117000
2020-01-22,127000
2020-01-23,130500
2020-01-28,131000
